"Year","Province","Normalization","Value"
1992,"Saskatchewan","Share of Provincial GDP",0.0802886162047888
1993,"Alberta","Share of Provincial GDP",0.0273052335030881
1993,"British Columbia","Share of Provincial GDP",0.0290472223079376
1993,"Manitoba","Share of Provincial GDP",0.071578947368421
1993,"New Brunswick","Share of Provincial GDP",0.100818698006074
1993,"Newfoundland and Labrador","Share of Provincial GDP",0.146321746160065
1993,"Nova Scotia","Share of Provincial GDP",0.0876443600696092
1993,"Ontario","Share of Provincial GDP",0.0284019758470866
1993,"Prince Edward Island","Share of Provincial GDP",0.117930204572804
1993,"Quebec","Share of Provincial GDP",0.0528588535555744
1993,"Saskatchewan","Share of Provincial GDP",0.0651036034087468
1994,"Alberta","Share of Provincial GDP",0.0220037765189381
1994,"British Columbia","Share of Provincial GDP",0.0254155485627136
1994,"Manitoba","Share of Provincial GDP",0.0742268041237113
1994,"New Brunswick","Share of Provincial GDP",0.0961684370257967
1994,"Newfoundland and Labrador","Share of Provincial GDP",0.141966426858513
1994,"Nova Scotia","Share of Provincial GDP",0.0950704225352113
1994,"Ontario","Share of Provincial GDP",0.0247971285892634
1994,"Prince Edward Island","Share of Provincial GDP",0.12603062426384
1994,"Quebec","Share of Provincial GDP",0.0485573701002996
1994,"Saskatchewan","Share of Provincial GDP",0.059450046571903
1995,"Alberta","Share of Provincial GDP",0.0208193346772043
1995,"British Columbia","Share of Provincial GDP",0.025841780903455
1995,"Manitoba","Share of Provincial GDP",0.0772369466310392
1995,"New Brunswick","Share of Provincial GDP",0.0973778377427113
1995,"Newfoundland and Labrador","Share of Provincial GDP",0.145982717411289
1995,"Nova Scotia","Share of Provincial GDP",0.102043898509867
1995,"Ontario","Share of Provincial GDP",0.0249302969851596
1995,"Prince Edward Island","Share of Provincial GDP",0.121076233183857
1995,"Quebec","Share of Provincial GDP",0.052701269731384
1995,"Saskatchewan","Share of Provincial GDP",0.0490380279573125
1996,"Alberta","Share of Provincial GDP",0.0163489903554862
1996,"British Columbia","Share of Provincial GDP",0.0183934601030745
1996,"Manitoba","Share of Provincial GDP",0.0697155030236394
1996,"New Brunswick","Share of Provincial GDP",0.098001848001848
1996,"Newfoundland and Labrador","Share of Provincial GDP",0.160631994733377
1996,"Nova Scotia","Share of Provincial GDP",0.100278690156266
1996,"Ontario","Share of Provincial GDP",0.0189003189769768
1996,"Prince Edward Island","Share of Provincial GDP",0.103070949523473
1996,"Quebec","Share of Provincial GDP",0.0438314847246546
1996,"Saskatchewan","Share of Provincial GDP",0.0472300405025057
1997,"Alberta","Share of Provincial GDP",0.0127150815503252
1997,"British Columbia","Share of Provincial GDP",0.0156427878736771
1997,"Manitoba","Share of Provincial GDP",0.06363275565551
1997,"New Brunswick","Share of Provincial GDP",0.0871557006241768
1997,"Newfoundland and Labrador","Share of Provincial GDP",0.145371577574967
1997,"Nova Scotia","Share of Provincial GDP",0.0878002378121284
1997,"Ontario","Share of Provincial GDP",0.014259231695601
1997,"Prince Edward Island","Share of Provincial GDP",0.105874076679564
1997,"Quebec","Share of Provincial GDP",0.0363172359638791
1997,"Saskatchewan","Share of Provincial GDP",0.0364638614030883
1998,"Alberta","Share of Provincial GDP",0.0124789885259081
1998,"British Columbia","Share of Provincial GDP",0.017374243372991
1998,"Manitoba","Share of Provincial GDP",0.0555468036170012
1998,"New Brunswick","Share of Provincial GDP",0.0882562667983106
1998,"Newfoundland and Labrador","Share of Provincial GDP",0.164291404797734
1998,"Nova Scotia","Share of Provincial GDP",0.0833182148040639
1998,"Ontario","Share of Provincial GDP",0.0128584620120043
1998,"Prince Edward Island","Share of Provincial GDP",0.112973516594033
1998,"Quebec","Share of Provincial GDP",0.0373400210983062
1998,"Saskatchewan","Share of Provincial GDP",0.0396158865058387
1999,"Alberta","Share of Provincial GDP",0.0152222958409165
1999,"British Columbia","Share of Provincial GDP",0.0240096133950883
1999,"Manitoba","Share of Provincial GDP",0.0698382724697713
1999,"New Brunswick","Share of Provincial GDP",0.0979757085020243
1999,"Newfoundland and Labrador","Share of Provincial GDP",0.166760973243877
1999,"Nova Scotia","Share of Provincial GDP",0.0891060046964106
1999,"Ontario","Share of Provincial GDP",0.0165822751569061
1999,"Prince Edward Island","Share of Provincial GDP",0.126498422712934
1999,"Quebec","Share of Provincial GDP",0.0374572036642917
1999,"Saskatchewan","Share of Provincial GDP",0.05739046701974
2000,"Alberta","Share of Provincial GDP",0.0159130458426233
2000,"British Columbia","Share of Provincial GDP",0.0220143536811547
2000,"Manitoba","Share of Provincial GDP",0.066739136653603
2000,"New Brunswick","Share of Provincial GDP",0.0824199492653042
2000,"Newfoundland and Labrador","Share of Provincial GDP",0.118095238095238
2000,"Nova Scotia","Share of Provincial GDP",0.0771638754108624
2000,"Ontario","Share of Provincial GDP",0.0158883312615503
2000,"Prince Edward Island","Share of Provincial GDP",0.109015910430171
2000,"Quebec","Share of Provincial GDP",0.0355644822675387
2000,"Saskatchewan","Share of Provincial GDP",0.0476703866662782
2001,"Alberta","Share of Provincial GDP",0.0153426680310351
2001,"British Columbia","Share of Provincial GDP",0.0219212621114433
2001,"Manitoba","Share of Provincial GDP",0.0706458575460734
2001,"New Brunswick","Share of Provincial GDP",0.0926253138658979
2001,"Newfoundland and Labrador","Share of Provincial GDP",0.119399889380531
2001,"Nova Scotia","Share of Provincial GDP",0.0858357891595479
2001,"Ontario","Share of Provincial GDP",0.0169909628425117
2001,"Prince Edward Island","Share of Provincial GDP",0.130711393869289
2001,"Quebec","Share of Provincial GDP",0.0365131812542556
2001,"Saskatchewan","Share of Provincial GDP",0.0558997006431726
2002,"Alberta","Share of Provincial GDP",0.0138267403573261
2002,"British Columbia","Share of Provincial GDP",0.0254526261693277
2002,"Manitoba","Share of Provincial GDP",0.0680019125537906
2002,"New Brunswick","Share of Provincial GDP",0.0819642453043675
2002,"Newfoundland and Labrador","Share of Provincial GDP",0.0865516623888259
2002,"Nova Scotia","Share of Provincial GDP",0.0708081167675329
2002,"Ontario","Share of Provincial GDP",0.0168912920668227
2002,"Prince Edward Island","Share of Provincial GDP",0.10121130551817
2002,"Quebec","Share of Provincial GDP",0.0328820810817283
2002,"Saskatchewan","Share of Provincial GDP",0.0395497934178658
2003,"Alberta","Share of Provincial GDP",0.0183882434690725
2003,"British Columbia","Share of Provincial GDP",0.0259808631332342
2003,"Manitoba","Share of Provincial GDP",0.0797822706065319
2003,"New Brunswick","Share of Provincial GDP",0.0882695543379783
2003,"Newfoundland and Labrador","Share of Provincial GDP",0.0808113678273132
2003,"Nova Scotia","Share of Provincial GDP",0.0728057842940349
2003,"Ontario","Share of Provincial GDP",0.021713781784332
2003,"Prince Edward Island","Share of Provincial GDP",0.109186351706037
2003,"Quebec","Share of Provincial GDP",0.0344153996416184
2003,"Saskatchewan","Share of Provincial GDP",0.0444633776192124
2004,"Alberta","Share of Provincial GDP",0.0169159800275341
2004,"British Columbia","Share of Provincial GDP",0.0276063183475091
2004,"Manitoba","Share of Provincial GDP",0.0653147670285798
2004,"New Brunswick","Share of Provincial GDP",0.076238674393927
2004,"Newfoundland and Labrador","Share of Provincial GDP",0.068305317149967
2004,"Nova Scotia","Share of Provincial GDP",0.065869811015991
2004,"Ontario","Share of Provincial GDP",0.0208777218176031
2004,"Prince Edward Island","Share of Provincial GDP",0.0958157959891062
2004,"Quebec","Share of Provincial GDP",0.0284837733027395
2004,"Saskatchewan","Share of Provincial GDP",0.0537965547108074
2005,"Alberta","Share of Provincial GDP",0.0170136011309901
2005,"British Columbia","Share of Provincial GDP",0.0359712636218446
2005,"Manitoba","Share of Provincial GDP",0.084724153917478
2005,"New Brunswick","Share of Provincial GDP",0.0997543189174434
2005,"Newfoundland and Labrador","Share of Provincial GDP",0.181814103714337
2005,"Nova Scotia","Share of Provincial GDP",0.118057926923913
2005,"Ontario","Share of Provincial GDP",0.0270742577454984
2005,"Prince Edward Island","Share of Provincial GDP",0.122248243559719
2005,"Quebec","Share of Provincial GDP",0.0412463182458487
2005,"Saskatchewan","Share of Provincial GDP",0.0520177176308233
2006,"Alberta","Share of Provincial GDP",0.0136286616361708
2006,"British Columbia","Share of Provincial GDP",0.0298983089999423
2006,"Manitoba","Share of Provincial GDP",0.0742668637405479
2006,"New Brunswick","Share of Provincial GDP",0.0898775753956405
2006,"Newfoundland and Labrador","Share of Provincial GDP",0.0704007804243557
2006,"Nova Scotia","Share of Provincial GDP",0.0848852449023134
2006,"Ontario","Share of Provincial GDP",0.0245717730332304
2006,"Prince Edward Island","Share of Provincial GDP",0.11068530207394
2006,"Quebec","Share of Provincial GDP",0.0413670792282994
2006,"Saskatchewan","Share of Provincial GDP",0.0483392837823218
2007,"Newfoundland and Labrador","Share of Provincial GDP",0.097431842403823
2007,"Prince Edward Island","Share of Provincial GDP",0.111901681759379
2007,"Nova Scotia","Share of Provincial GDP",0.0939236264220831
2007,"New Brunswick","Share of Provincial GDP",0.0906461625282167
2007,"Quebec","Share of Provincial GDP",0.0445843894365784
2007,"Ontario","Share of Provincial GDP",0.0260437676063937
2007,"Manitoba","Share of Provincial GDP",0.0739066674702184
2007,"Saskatchewan","Share of Provincial GDP",0.0378297945401477
2007,"Alberta","Share of Provincial GDP",0.0118948231095044
2007,"British Columbia","Share of Provincial GDP",0.0285970864098982
2008,"Newfoundland and Labrador","Share of Provincial GDP",0.109004589333755
2008,"Prince Edward Island","Share of Provincial GDP",0.117622348246167
2008,"Nova Scotia","Share of Provincial GDP",0.0995773457311919
2008,"New Brunswick","Share of Provincial GDP",0.09226128562513
2008,"Quebec","Share of Provincial GDP",0.0491245537158113
2008,"Ontario","Share of Provincial GDP",0.0273293210271766
2008,"Manitoba","Share of Provincial GDP",0.0762732966843527
2008,"Saskatchewan","Share of Provincial GDP",0.0304185881518269
2008,"Alberta","Share of Provincial GDP",0.0133747877486674
2008,"British Columbia","Share of Provincial GDP",0.0274382711563894
2009,"Newfoundland and Labrador","Share of Provincial GDP",0.110063144432899
2009,"Prince Edward Island","Share of Provincial GDP",0.122949159408548
2009,"Nova Scotia","Share of Provincial GDP",0.0943865162119697
2009,"New Brunswick","Share of Provincial GDP",0.0950404648267275
2009,"Quebec","Share of Provincial GDP",0.0523800469037206
2009,"Ontario","Share of Provincial GDP",0.0291117604896069
2009,"Manitoba","Share of Provincial GDP",0.0791890350618449
2009,"Saskatchewan","Share of Provincial GDP",0.0322205033517973
2009,"Alberta","Share of Provincial GDP",0.0175803256549912
2009,"British Columbia","Share of Provincial GDP",0.0308004379878796
2010,"Newfoundland and Labrador","Share of Provincial GDP",0.0971587590613942
2010,"Prince Edward Island","Share of Provincial GDP",0.124259223857771
2010,"Nova Scotia","Share of Provincial GDP",0.0863465236586225
2010,"New Brunswick","Share of Provincial GDP",0.0956754435230764
2010,"Quebec","Share of Provincial GDP",0.0538968003427228
2010,"Ontario","Share of Provincial GDP",0.0377590890956184
2010,"Manitoba","Share of Provincial GDP",0.0788995296013793
2010,"Saskatchewan","Share of Provincial GDP",0.03321661777231
2010,"Alberta","Share of Provincial GDP",0.0173869276062812
2010,"British Columbia","Share of Provincial GDP",0.039494661577854
2011,"Newfoundland and Labrador","Share of Provincial GDP",0.0719265836362553
2011,"Prince Edward Island","Share of Provincial GDP",0.112481590574374
2011,"Nova Scotia","Share of Provincial GDP",0.0820280406032175
2011,"New Brunswick","Share of Provincial GDP",0.0916003928899591
2011,"Quebec","Share of Provincial GDP",0.0499128015432536
2011,"Ontario","Share of Provincial GDP",0.0316185065623316
2011,"Manitoba","Share of Provincial GDP",0.0730285145417052
2011,"Saskatchewan","Share of Provincial GDP",0.0269049909158918
2011,"Alberta","Share of Provincial GDP",0.0156829246318684
2011,"British Columbia","Share of Provincial GDP",0.0309913105484731
2012,"Newfoundland and Labrador","Share of Provincial GDP",0.0613167825842872
2012,"Prince Edward Island","Share of Provincial GDP",0.110275689223058
2012,"Nova Scotia","Share of Provincial GDP",0.0883136055677115
2012,"New Brunswick","Share of Provincial GDP",0.0898826933358493
2012,"Quebec","Share of Provincial GDP",0.0480221138174766
2012,"Ontario","Share of Provincial GDP",0.0335168943185207
2012,"Manitoba","Share of Provincial GDP",0.0671033284320278
2012,"Saskatchewan","Share of Provincial GDP",0.0284465297541215
2012,"Alberta","Share of Provincial GDP",0.0166321828420854
2012,"British Columbia","Share of Provincial GDP",0.032132110617567
2013,"Newfoundland and Labrador","Share of Provincial GDP",0.048157490359804
2013,"Prince Edward Island","Share of Provincial GDP",0.112382934443288
2013,"Nova Scotia","Share of Provincial GDP",0.0893479664299548
2013,"New Brunswick","Share of Provincial GDP",0.0888651970775454
2013,"Quebec","Share of Provincial GDP",0.0496771477465952
2013,"Ontario","Share of Provincial GDP",0.0329707896672182
2013,"Manitoba","Share of Provincial GDP",0.0639406277049338
2013,"Saskatchewan","Share of Provincial GDP",0.0260668918025694
2013,"Alberta","Share of Provincial GDP",0.0163755012461841
2013,"British Columbia","Share of Provincial GDP",0.0295955078556245
2014,"Newfoundland and Labrador","Share of Provincial GDP",0.0538176729541413
2014,"Prince Edward Island","Share of Provincial GDP",0.111642198702629
2014,"Nova Scotia","Share of Provincial GDP",0.0870274612179326
2014,"New Brunswick","Share of Provincial GDP",0.0895508594664531
2014,"Quebec","Share of Provincial GDP",0.0517196546362483
2014,"Ontario","Share of Provincial GDP",0.0313008051804435
2014,"Manitoba","Share of Provincial GDP",0.061472669310318
2014,"Saskatchewan","Share of Provincial GDP",0.0269103190398649
2014,"Alberta","Share of Provincial GDP",0.0163213528411096
2014,"British Columbia","Share of Provincial GDP",0.0283714407558063
2015,"Newfoundland and Labrador","Share of Provincial GDP",0.0495170244857354
2015,"Prince Edward Island","Share of Provincial GDP",0.107588699080158
2015,"Nova Scotia","Share of Provincial GDP",0.0854770153067492
2015,"New Brunswick","Share of Provincial GDP",0.0886617044809135
2015,"Quebec","Share of Provincial GDP",0.0510231719491213
2015,"Ontario","Share of Provincial GDP",0.0313609973239001
2015,"Manitoba","Share of Provincial GDP",0.0599912045251202
2015,"Saskatchewan","Share of Provincial GDP",0.0278112449799197
